DataEnteredBy,StudyID,StudyTitle,Journal,Year_study_published,PublicationStatus,Language,Context,Genetic_group_bees,Continent,Country,Location,Lat,Long,Method_to_determine_coordinates,Treatment_Group,Status,TreatmentID,categoryTreatment,SubCategory1Treatment,SubCategory2Treatment,broadTreatment,specificTreatment,Concentration_percentage,Exposure_time_seconds,NumberOfApplications,Dosage,Dosage_units,ResponseNo.,ResponseVariableSpecies,ResponseVariableTarget,ResponseVariableCategory,BroadResponseVariable,SpecificResponseVariable,UnitsResponseVariable,specificResponseMean,specificResponseStError,SampleSize,MethodEffectivePaper,MethodtoExtractData,Data_source,Notes,Dosage_level
Jack,study_018,A Field Experiment to Assess the Rate of Infestation in Honey Bee Populations of Two Metarhizium anisopliae Isolates on Varroa destructor Acari Mesostigmata,Journal of Arthropod-Borne Diseases,2013,Published_paper,English,Field,Apis_mellifera,Asia,Iran,Lavizan Tehran,35.772208,51.4818473,Google_maps,T1,treatment,T01,Chemical,Synthetic,Pyrethroid,Flumethrin,Flumethrin_apistan,NA,NA,1,800,mg/strip,R2,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_mortality_after_treatment_over_5_days,Percent,15.5,5.8,3,1,Provided_in_paper,Table_2,,NA
Jack,study_018,A Field Experiment to Assess the Rate of Infestation in Honey Bee Populations of Two Metarhizium anisopliae Isolates on Varroa destructor Acari Mesostigmata,Journal of Arthropod-Borne Diseases,2013,Published_paper,English,Field,Apis_mellifera,Asia,Iran,Lavizan Tehran,35.772208,51.4818473,Google_maps,T1,treatment,T02,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_MA_DEMI002,NA,NA,1,5000000,Conidia/ml,R2,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_mortality_after_treatment_over_5_days,Percent,12.05,5.8,3,1,Provided_in_paper,Table_2,,NA
Jack,study_018,A Field Experiment to Assess the Rate of Infestation in Honey Bee Populations of Two Metarhizium anisopliae Isolates on Varroa destructor Acari Mesostigmata,Journal of Arthropod-Borne Diseases,2013,Published_paper,English,Field,Apis_mellifera,Asia,Iran,Lavizan Tehran,35.772208,51.4818473,Google_maps,T1,treatment,T03,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_M.a._Iran_437_C,NA,NA,1,5000000,Conidia/ml,R2,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_mortality_after_treatment_over_5_days,Percent,13.1,5.8,3,1,Provided_in_paper,Table_2,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,0,0,70,NA,PlotDigitiser,Fig_1,,control
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T01,Chemical,Agriculturally_Organic,Essential_oil,Thymol,Thymol,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,100,0,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T02,Chemical,Agriculturally_Organic,Essential_oil,Origanum,Origanum_oil,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,100,0,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T03,Chemical,Agriculturally_Organic,Essential_oil,Clove,Clove_oil,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,98.97,1.03,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T04,Chemical,Agriculturally_Organic,Essential_oil,Carvacrol,Carvacrol,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,97.44,2.56,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T05,Chemical,Agriculturally_Organic,Essential_oil,Menthol,Menthol,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,87.18,5.12,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T06,Chemical,Agriculturally_Organic,Essential_oil,Benzyl_acetate,Benzyl_acetate,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,54.87,10.77,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T07,Chemical,Agriculturally_Organic,Organic_acid,Lactic_acid,Lactic_acid,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,34.36,5.64,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T08,Chemical,Agriculturally_Organic,Essential_oil,Camphor,Camphor_oil,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,32.31,11.79,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T09,Chemical,Agriculturally_Organic,Essential_oil,Myrtenyl_acetate,Myrtenyl_acetate,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,32.31,10.77,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T10,Chemical,Agriculturally_Organic,Essential_oil,Wintergreen,Winter_green_oil,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,21.54,10.25,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T11,Chemical,Agriculturally_Organic,Essential_oil,Lavender,Lavender_oil,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,22.56,8.72,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T12,Chemical,Agriculturally_Organic,Essential_oil,Spearmint,Spearmint_oil,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,18.97,9.24,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T13,Chemical,Agriculturally_Organic,Essential_oil,Methyl_salicyclate,Methyl_salicyclate,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,18.97,9.24,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T14,Chemical,Agriculturally_Organic,Essential_oil,Soya,Soya_oil,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,16.92,3.59,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T15,Chemical,Agriculturally_Organic,Essential_oil,Potassium_diformate,Potassium_diformate_Formi,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,17.44,6.15,70,1,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T16,Chemical,Agriculturally_Organic,Organic_acid,Citric_acid,Citric_acid,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,13.85,5.64,70,0,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T17,Chemical,Agriculturally_Organic,Essential_oil,Tea_tree,Tea_tree_oil,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,12.82,7.69,70,0,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T18,Chemical,Agriculturally_Organic,Essential_oil,Marjoram,Marjoram_oil,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,8.72,3.07,70,0,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T19,Chemical,Agriculturally_Organic,Essential_oil,Linalyl_acetate,Linalyl_acetate,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,7.18,5.13,70,0,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T20,Chemical,Agriculturally_Organic,Essential_oil,Rosemary,Rosemary_oil,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,7.18,3.08,70,0,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T21,Chemical,Agriculturally_Organic,Essential_oil,Methyl_acetate,Methyl_acetate,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,7.17,2.57,70,0,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T22,Chemical,Synthetic,Pyrethroid,Fluvalinate,Tau_fluvalinate,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,4.62,2.05,70,0,PlotDigitiser,Fig_1,,NA
Jack,study_019,"Acute toxicity of essential oils and other natural compounds to the parasitic mite, Varroa destructor, and to larval and adult worker honey bees Apis mellifera L.",Journal of Apicultural Research and Bee World,2009,Published_paper,English,Lab,Apis_mellifera,North_America,Canada,Honey bee research centre university of Guelph Ontario Canda,43.5327217,80.2261804,Google_maps,T1,treatment,T23,Chemical,Agriculturally_Organic,Essential_oil,Cinole,Cinole_oil,NA,NA,1,0.75,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Varroa_acute_4hr_mortality,Percent,0,0,70,0,PlotDigitiser,Fig_1,,NA
Jack,study_020,"Efficacy of various botanicals and chemicals on ectoparasitic mite, Varroa destructor feeding on European honey bee, Apis mellifera",Journal of Entomology and Zoology Studies,2017,Published_paper,English,Field,Apis_mellifera,Asia,India,Faculty of agriculture SKUAST Kashmir,34.348,74.405,Google_maps,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Dead_mites_per_colony_each_week_for_4_weeks,Count,13.31,NA,3,NA,Provided_in_paper,Table_2,,control
Jack,study_020,"Efficacy of various botanicals and chemicals on ectoparasitic mite, Varroa destructor feeding on European honey bee, Apis mellifera",Journal of Entomology and Zoology Studies,2017,Published_paper,English,Field,Apis_mellifera,Asia,India,Faculty of agriculture SKUAST Kashmir,34.348,74.405,Google_maps,T1,treatment,T01,Chemical,Agriculturally_Organic,Organic_acid,Formic_acid,Formic_acid_85%,85,NA,1,2,ml,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Dead_mites_per_colony_each_week_for_4_weeks,Count,40.58,NA,3,1,Provided_in_paper,Table_2,,NA
Jack,study_020,"Efficacy of various botanicals and chemicals on ectoparasitic mite, Varroa destructor feeding on European honey bee, Apis mellifera",Journal of Entomology and Zoology Studies,2017,Published_paper,English,Field,Apis_mellifera,Asia,India,Faculty of agriculture SKUAST Kashmir,34.348,74.405,Google_maps,T1,treatment,T02,Chemical,Agriculturally_Organic,Organic_acid,Oxalic_acid,Oxalic_acid_99%,99,NA,1,2,g,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Dead_mites_per_colony_each_week_for_4_weeks,Count,35.16,NA,3,1,Provided_in_paper,Table_2,,NA
Jack,study_020,"Efficacy of various botanicals and chemicals on ectoparasitic mite, Varroa destructor feeding on European honey bee, Apis mellifera",Journal of Entomology and Zoology Studies,2017,Published_paper,English,Field,Apis_mellifera,Asia,India,Faculty of agriculture SKUAST Kashmir,34.348,74.405,Google_maps,T1,treatment,T03,Chemical,Synthetic,Pyrethroid,Fluvalinate,Taufluvalinate_apistan,NA,NA,1,1648,mg,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Dead_mites_per_colony_each_week_for_4_weeks,Count,51,NA,3,1,Provided_in_paper,Table_2,,NA
Jack,study_020,"Efficacy of various botanicals and chemicals on ectoparasitic mite, Varroa destructor feeding on European honey bee, Apis mellifera",Journal of Entomology and Zoology Studies,2017,Published_paper,English,Field,Apis_mellifera,Asia,India,Faculty of agriculture SKUAST Kashmir,34.348,74.405,Google_maps,T1,treatment,T04,Chemical,Agriculturally_Organic,Essential_oil,Artemisia,Artemesia_annua_5%,5,NA,1,50,ml,R1,Varroa,Varroa_adult,VarroaReduction,Varroa_mortality,Dead_mites_per_colony_each_week_for_4_weeks,Count,22.41,NA,3,1,Provided_in_paper,Table_2,,NA
